cat1,cat2,cat3,value,description,generic_name,active_date,active_reason,deactive_date,deactive_reason,source
ndc,combination,,66582031566,"Antihyperlipidemic Drugs, NEC",Ezetimibe/Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,68382006906,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,lovastatin,54868477400,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,combination,,69238115803,"Antihyperlipidemic Drugs, NEC",Ezetimibe/Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,35356078190,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,rosuvastatin,63629338102,"Antihyperlipidemic Drugs, NEC",Rosuvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,45865046030,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,68084051201,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,24658021490,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,68645026254,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,23490935706,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,50436998803,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,65862005126,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,35356086090,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,49999088930,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,68645047154,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,00781507392,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Fluvastatin,00781537001,"Antihyperlipidemic Drugs, NEC",Fluvastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,lovastatin,10544023590,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,21695074130,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,24658030410,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,33261097360,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,16714068203,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,33261097230,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,pravastatin,54569579400,"Antihyperlipidemic Drugs, NEC",Pravastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,rosuvastatin,54868508503,"Antihyperlipidemic Drugs, NEC",Rosuvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,55111075090,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Fluvastatin,13411011106,"Antihyperlipidemic Drugs, NEC",Fluvastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,pravastatin,16729001016,"Antihyperlipidemic Drugs, NEC",Pravastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,16590072690,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,rosuvastatin,58016005290,"Antihyperlipidemic Drugs, NEC",Rosuvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,pravastatin,50111076417,"Antihyperlipidemic Drugs, NEC",Pravastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,00006074931,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,pravastatin,00904589361,"Antihyperlipidemic Drugs, NEC",Pravastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,pravastatin,42291066710,"Antihyperlipidemic Drugs, NEC",Pravastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,45802038465,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,51655092030,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,lovastatin,62037079301,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,65862005390,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,lovastatin,60505017900,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,24658030290,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,pravastatin,00093077198,"Antihyperlipidemic Drugs, NEC",Pravastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,00406206903,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,lovastatin,00185007001,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,33261054602,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,50436998901,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,lovastatin,54868477403,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,lovastatin,63629178402,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Gemfibrozil,,52555063460,"Antihyperlipidemic Drugs, NEC",Gemfibrozil,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,lovastatin,54458093810,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,00781507231,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,54458093410,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,00406206703,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,16714068301,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,58864073930,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,combination,,54868590701,"Antihyperlipidemic Drugs, NEC",Niacin/Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,45802029275,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,58016000860,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,combination,,43598058630,"Antihyperlipidemic Drugs, NEC",Ezetimibe/Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,45865046051,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,00093715293,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,16714068102,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,combination,,21695032530,"Antihyperlipidemic Drugs, NEC",Ezetimibe/Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,00406206560,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,16714068403,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Fluvastatin,00078023405,"Antihyperlipidemic Drugs, NEC",Fluvastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,pravastatin,00378822010,"Antihyperlipidemic Drugs, NEC",Pravastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,24658030410,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,23490935509,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,00378395107,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,lovastatin,00093057619,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,13411013206,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,55048077430,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,pravastatin,00093720110,"Antihyperlipidemic Drugs, NEC",Pravastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,54868418101,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,55111073530,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,00071015623,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,68115072030,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,70377000512,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,00781507292,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,combination,,12280018130,"Antihyperlipidemic Drugs, NEC",Ezetimibe/Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,23490935309,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,lovastatin,33261054930,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,42254003245,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,combination,,00074301090,"Antihyperlipidemic Drugs, NEC",Lovastatin/Niacin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,54458093316,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,00006072661,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Fluvastatin,54569382100,"Antihyperlipidemic Drugs, NEC",Fluvastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,50742013810,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,rosuvastatin,54569667300,"Antihyperlipidemic Drugs, NEC",Rosuvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,68382006505,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,combination,,43598058310,"Antihyperlipidemic Drugs, NEC",Ezetimibe/Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,pravastatin,00093727010,"Antihyperlipidemic Drugs, NEC",Pravastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,65862005390,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,00378395005,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,lovastatin,33261054702,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,rosuvastatin,00093757098,"Antihyperlipidemic Drugs, NEC",Rosuvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,16252050530,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,31722051290,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,16729000515,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,52343002299,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,49999088960,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,combination,,54868590401,"Antihyperlipidemic Drugs, NEC",Niacin/Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,55111074030,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,55700002190,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,65862005130,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,68180048206,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,68382006810,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,16729000510,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,54458093310,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,50268071611,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,combination,,54868590700,"Antihyperlipidemic Drugs, NEC",Niacin/Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,combination,,60429087910,"Antihyperlipidemic Drugs, NEC",Ezetimibe/Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,63739042010,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,68382006605,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,68382006710,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,68645047254,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,13411016115,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,16252050650,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,pravastatin,33261095390,"Antihyperlipidemic Drugs, NEC",Pravastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,13411016206,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,51079020820,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,51079021020,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,51079040901,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,lovastatin,53489060901,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,lovastatin,54569534501,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,pravastatin,55111027405,"Antihyperlipidemic Drugs, NEC",Pravastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,16590072690,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,00006074928,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,combination,,00115138603,"Antihyperlipidemic Drugs, NEC",Ezetimibe/Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,33261054660,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,24658021210,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,35356066730,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,52343002299,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,rosuvastatin,55289093230,"Antihyperlipidemic Drugs, NEC",Rosuvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,pravastatin,58016001260,"Antihyperlipidemic Drugs, NEC",Pravastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,pravastatin,60429036745,"Antihyperlipidemic Drugs, NEC",Pravastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,16252050590,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,53217020990,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
